,samples,RT
998,MAI5081A1767,D5
999,MAI5081A1768,D5
1000,MAI5081A1769,D5
1001,MAI5081A1770,D5
1002,MAI5081A1771,D5
1003,MAI5081A1772,D5
1004,MAI5081A1773,D5
1005,MAI5081A1774,D5
1006,MAI5081A1775,D5
1007,MAI5081A1776,D5
1008,MAI5081A1777,D5
1009,MAI5081A1778,D5
1010,MAI5081A1779,D5
1011,MAI5081A1780,D5
1012,MAI5081A1781,D5
1013,MAI5081A1782,D5
1014,MAI5081A1783,D5
1015,MAI5081A1784,D5
1016,MAI5081A1785,D5
1017,MAI5081A1786,D5
1018,MAI5081A1787,D5
1019,MAI5081A1788,D5
1020,MAI5081A1789,D5
1021,MAI5081A1790,D5
1022,MAI5081A1791,D5
1023,MAI5081A1792,D5
1024,MAI5081A1793,D5
1025,MAI5081A1794,D5
1026,MAI5081A1795,D5
1027,MAI5081A1796,D5
1028,MAI5081A1797,D5
1029,MAI5081A1798,D5
1030,MAI5081A1799,D5
1031,MAI5081A1800,D5
1032,MAI5081A1801,D5
1033,MAI5081A1802,D5
1034,MAI5081A1803,D5
1035,MAI5081A1804,D5
1036,MAI5081A1805,D5
1037,MAI5081A1806,D5
1038,MAI5081A1807,D5
1039,MAI5081A1808,D5
1040,MAI5081A1809,D5
1041,MAI5081A1810,D5
1042,MAI5081A1811,D5
1043,MAI5081A1812,D5
1044,MAI5081A1813,D5
1045,MAI5081A1814,D5
1046,MAI5081A1815,D5
1047,MAI5081A1816,D5
1048,MAI5081A1817,D5
1049,MAI5081A1818,D5
1050,MAI5081A1819,D5
1051,MAI5081A1820,D5
1052,MAI5081A1821,D5
1053,MAI5081A1822,D5
1054,MAI5081A1823,D5
1055,MAI5081A1824,D5
1056,MAI5081A1825,D5
1057,MAI5081A1826,D5
1058,MAI5081A1827,D5
1059,MAI5081A1828,D5
1060,MAI5081A1829,D5
1061,MAI5081A1830,D5
1062,MAI5081A1831,D5
1063,MAI5081A1832,D5
1064,MAI5081A1833,D5
1065,MAI5081A1834,D5
1066,MAI5081A1835,D5
1067,MAI5081A1836,D5
1068,MAI5081A1837,D5
1069,MAI5081A1838,D5
1070,MAI5081A1839,D5
1071,MAI5081A1840,D5
1072,MAI5081A1841,D5
1073,MAI5081A1842,D5
1074,MAI5081A1843,D5
1075,MAI5081A1844,D5
1076,MAI5081A1845,D5
1077,MAI5081A1846,D5
1078,MAI5081A1847,D5
1079,MAI5081A1848,D5
1080,MAI5081A1849,D5
1081,MAI5081A1850,D5
1082,MAI5081A1851,D5
1083,MAI5081A1852,D5
1084,MAI5081A1853,D5
1085,MAI5081A1854,D5
1086,MAI5081A1855,D5
1087,MAI5081A1856,D5
1088,MAI5081A1857,D5
1089,MAI5081A1858,D5
1090,MAI5081A1859,D5
1091,MAI5081A1860,D5
1092,MAI5081A1861,D5
1093,MAI5081A1862,D5
1094,MAI5081A1863,D5
1095,MAI5081A1864,D5
1096,MAI5081A1865,D5
1097,MAI5081A1866,D5
1098,MAI5081A1867,D5
1099,MAI5081A1868,D5
1100,MAI5081A1869,D5
1101,MAI5081A1870,D5
1102,MAI5081A1871,D5
1103,MAI5081A1872,D5
1104,MAI5081A1873,D5
1105,MAI5081A1874,D5
1106,MAI5081A1875,D5
1107,MAI5081A1876,D5
1108,MAI5081A1877,D5
1109,MAI5081A1878,D5
1110,MAI5081A1879,D5
1111,MAI5081A1880,D5
1112,MAI5081A1881,D5
1113,MAI5081A1882,D5
1114,MAI5081A1883,D5
1115,MAI5081A1884,D5
1116,MAI5081A1885,D5
1117,MAI5081A1886,D5
1118,MAI5081A1887,D5
1119,MAI5081A1888,D5
1120,MAI5081A1889,D5
1121,MAI5081A1890,D5
1122,MAI5081A1891,D5
1123,MAI5081A1892,D5
1124,MAI5081A1893,D5
1125,MAI5081A1894,D5
1126,MAI5081A1895,D5
1127,MAI5081A1896,D5
1128,MAI5081A1897,D5
1129,MAI5081A1898,D5
1130,MAI5081A1899,D5
1131,MAI5081A1900,D5
1132,MAI5081A1901,D5
1133,MAI5081A1902,D5
1134,MAI5081A1903,D5
1135,MAI5081A1904,D5
1136,MAI5081A1905,D5
1137,MAI5081A1906,D5
1138,MAI5081A1907,D5
1139,MAI5081A1908,D5
1140,MAI5081A1909,D5
1141,MAI5081A1910,D5
1142,MAI5081A1911,D5
1143,MAI5081A1912,D5
1144,MAI5081A1913,D5
1145,MAI5081A1914,D5
1146,MAI5081A1915,D5
1147,MAI5081A1916,D5
1148,MAI5081A1917,D5
1149,MAI5081A1918,D5
1150,MAI5081A1919,D5
1151,MAI5081A1920,D5
1152,MAI5081A1537,D6
1153,MAI5081A1538,D6
1154,MAI5081A1539,D6
1155,MAI5081A1540,D6
1156,MAI5081A1541,D6
1157,MAI5081A1542,D6
1158,MAI5081A1543,D6
1159,MAI5081A1544,D6
1160,MAI5081A1545,D6
1161,MAI5081A1546,D6
1162,MAI5081A1547,D6
1163,MAI5081A1548,D6
1164,MAI5081A1549,D6
1165,MAI5081A1550,D6
1166,MAI5081A1551,D6
1167,MAI5081A1552,D6
1168,MAI5081A1553,D6
1169,MAI5081A1554,D6
1170,MAI5081A1555,D6
1171,MAI5081A1556,D6
1172,MAI5081A1557,D6
1173,MAI5081A1558,D6
1174,MAI5081A1559,D6
1175,MAI5081A1560,D6
1176,MAI5081A1561,D6
1177,MAI5081A1562,D6
1178,MAI5081A1563,D6
1179,MAI5081A1564,D6
1180,MAI5081A1565,D6
1181,MAI5081A1566,D6
1182,MAI5081A1567,D6
1183,MAI5081A1568,D6
1184,MAI5081A1569,D6
1185,MAI5081A1570,D6
1186,MAI5081A1571,D6
1187,MAI5081A1572,D6
1188,MAI5081A1573,D6
1189,MAI5081A1574,D6
1190,MAI5081A1575,D6
1191,MAI5081A1576,D6
1192,MAI5081A1577,D6
1193,MAI5081A1578,D6
1194,MAI5081A1579,D6
1195,MAI5081A1580,D6
1196,MAI5081A1581,D6
1197,MAI5081A1582,D6
1198,MAI5081A1583,D6
1199,MAI5081A1584,D6
1200,MAI5081A1585,D6
1201,MAI5081A1586,D6
1202,MAI5081A1587,D6
1203,MAI5081A1588,D6
1204,MAI5081A1589,D6
1205,MAI5081A1590,D6
1206,MAI5081A1591,D6
1207,MAI5081A1592,D6
1208,MAI5081A1593,D6
1209,MAI5081A1594,D6
1210,MAI5081A1595,D6
1211,MAI5081A1596,D6
1212,MAI5081A1597,D6
1213,MAI5081A1598,D6
1214,MAI5081A1599,D6
1215,MAI5081A1600,D6
1216,MAI5081A1601,D6
1217,MAI5081A1602,D6
1218,MAI5081A1603,D6
1219,MAI5081A1604,D6
1220,MAI5081A1605,D6
1221,MAI5081A1606,D6
1222,MAI5081A1607,D6
1223,MAI5081A1608,D6
1224,MAI5081A1609,D6
1225,MAI5081A1610,D6
1226,MAI5081A1611,D6
1227,MAI5081A1612,D6
1228,MAI5081A1613,D6
1229,MAI5081A1614,D6
1230,MAI5081A1615,D6
1231,MAI5081A1616,D6
1232,MAI5081A1617,D6
1233,MAI5081A1618,D6
1234,MAI5081A1619,D6
1235,MAI5081A1620,D6
1236,MAI5081A1621,D6
1237,MAI5081A1622,D6
1238,MAI5081A1623,D6
1239,MAI5081A1624,D6
1240,MAI5081A1625,D6
1241,MAI5081A1626,D6
1242,MAI5081A1627,D6
1243,MAI5081A1628,D6
1244,MAI5081A1629,D6
1245,MAI5081A1630,D6
1246,MAI5081A1631,D6
1247,MAI5081A1632,D6
1248,MAI5081A1633,D6
1249,MAI5081A1634,D6
1250,MAI5081A1635,D6
1251,MAI5081A1636,D6
1252,MAI5081A1637,D6
1253,MAI5081A1638,D6
1254,MAI5081A1639,D6
1255,MAI5081A1640,D6
1256,MAI5081A1641,D6
1257,MAI5081A1642,D6
1258,MAI5081A1643,D6
1259,MAI5081A1644,D6
1260,MAI5081A1645,D6
1261,MAI5081A1646,D6
1262,MAI5081A1647,D6
1263,MAI5081A1648,D6
1264,MAI5081A1649,D6
1265,MAI5081A1650,D6
1266,MAI5081A1651,D6
1267,MAI5081A1652,D6
1268,MAI5081A1653,D6
1269,MAI5081A1654,D6
1270,MAI5081A1655,D6
1271,MAI5081A1656,D6
1272,MAI5081A1657,D6
1273,MAI5081A1658,D6
1274,MAI5081A1659,D6
1275,MAI5081A1660,D6
1276,MAI5081A1661,D6
1277,MAI5081A1662,D6
1278,MAI5081A1663,D6
1279,MAI5081A1664,D6
1280,MAI5081A1665,D6
1281,MAI5081A1666,D6
1282,MAI5081A1667,D6
1283,MAI5081A1668,D6
1284,MAI5081A1669,D6
1285,MAI5081A1670,D6
1286,MAI5081A1671,D6
1287,MAI5081A1672,D6
1288,MAI5081A1673,D6
1289,MAI5081A1674,D6
1290,MAI5081A1675,D6
1291,MAI5081A1676,D6
1292,MAI5081A1677,D6
1293,MAI5081A1678,D6
1294,MAI5081A1679,D6
1295,MAI5081A1680,D6
1296,MAI5081A1681,D6
1297,MAI5081A1682,D6
1298,MAI5081A1683,D6
1299,MAI5081A1684,D6
1300,MAI5081A1685,D6
1301,MAI5081A1686,D6
1302,MAI5081A1687,D6
1303,MAI5081A1688,D6
1304,MAI5081A1689,D6
1305,MAI5081A1690,D6
1306,MAI5081A1691,D6
1307,MAI5081A1692,D6
1308,MAI5081A1693,D6
1309,MAI5081A1694,D6
1310,MAI5081A1695,D6
1311,MAI5081A1696,D6
1312,MAI5081A1697,D6
1313,MAI5081A1698,D6
1314,MAI5081A1699,D6
1315,MAI5081A1700,D6
1316,MAI5081A1701,D6
1317,MAI5081A1702,D6
1318,MAI5081A1703,D6
1319,MAI5081A1704,D6
1320,MAI5081A1705,D6
1321,MAI5081A1706,D6
1322,MAI5081A1707,D6
1323,MAI5081A1708,D6
1324,MAI5081A1709,D6
1325,MAI5081A1710,D6
1326,MAI5081A1711,D6
1327,MAI5081A1712,D6
1328,MAI5081A1713,D6
1329,MAI5081A1714,D6
1330,MAI5081A1715,D6
1331,MAI5081A1716,D6
1332,MAI5081A1717,D6
1333,MAI5081A1718,D6
1334,MAI5081A1719,D6
1335,MAI5081A1720,D6
1336,MAI5081A1721,D6
1337,MAI5081A1722,D6
1338,MAI5081A1723,D6
1339,MAI5081A1724,D6
1340,MAI5081A1725,D6
1341,MAI5081A1726,D6
1342,MAI5081A1727,D6
1343,MAI5081A1728,D6
1344,MAI5081A1729,D6
1345,MAI5081A1730,D6
1346,MAI5081A1731,D6
1347,MAI5081A1732,D6
1348,MAI5081A1733,D6
1349,MAI5081A1734,D6
1350,MAI5081A1735,D6
1351,MAI5081A1736,D6
1352,MAI5081A1737,D6
1353,MAI5081A1738,D6
1354,MAI5081A1739,D6
1355,MAI5081A1740,D6
1356,MAI5081A1741,D6
1357,MAI5081A1742,D6
1358,MAI5081A1743,D6
1359,MAI5081A1744,D6
1360,MAI5081A1745,D6
1361,MAI5081A1746,D6
1362,MAI5081A1747,D6
1363,MAI5081A1748,D6
1364,MAI5081A1749,D6
1365,MAI5081A1750,D6
1366,MAI5081A1751,D6
1367,MAI5081A1752,D6
1368,MAI5081A1753,D6
1369,MAI5081A1754,D6
1370,MAI5081A1755,D6
1371,MAI5081A1756,D6
1372,MAI5081A1757,D6
1373,MAI5081A1758,D6
1374,MAI5081A1759,D6
1375,MAI5081A1760,D6
1376,MAI5081A1761,D6
1377,MAI5081A1762,D6
1378,MAI5081A1763,D6
1379,MAI5081A1764,D6
1380,MAI5081A1765,D6
1381,MAI5081A1766,D6
1382,MAI5081A1767,D6
1383,MAI5081A1768,D6
1384,MAI5081A1769,D6
1385,MAI5081A1770,D6
1386,MAI5081A1771,D6
1387,MAI5081A1772,D6
1388,MAI5081A1773,D6
1389,MAI5081A1774,D6
1390,MAI5081A1775,D6
1391,MAI5081A1776,D6
1392,MAI5081A1777,D6
1393,MAI5081A1778,D6
1394,MAI5081A1779,D6
1395,MAI5081A1780,D6
1396,MAI5081A1781,D6
1397,MAI5081A1782,D6
1398,MAI5081A1783,D6
1399,MAI5081A1784,D6
1400,MAI5081A1785,D6
1401,MAI5081A1786,D6
1402,MAI5081A1787,D6
1403,MAI5081A1788,D6
1404,MAI5081A1789,D6
1405,MAI5081A1790,D6
1406,MAI5081A1791,D6
1407,MAI5081A1792,D6
1408,MAI5081A1793,D6
1409,MAI5081A1794,D6
1410,MAI5081A1795,D6
1411,MAI5081A1796,D6
1412,MAI5081A1797,D6
1413,MAI5081A1798,D6
1414,MAI5081A1799,D6
1415,MAI5081A1800,D6
1416,MAI5081A1801,D6
1417,MAI5081A1802,D6
1418,MAI5081A1803,D6
1419,MAI5081A1804,D6
1420,MAI5081A1805,D6
1421,MAI5081A1806,D6
1422,MAI5081A1807,D6
1423,MAI5081A1808,D6
1424,MAI5081A1809,D6
1425,MAI5081A1810,D6
1426,MAI5081A1811,D6
1427,MAI5081A1812,D6
1428,MAI5081A1813,D6
1429,MAI5081A1814,D6
1430,MAI5081A1815,D6
1431,MAI5081A1816,D6
1432,MAI5081A1817,D6
1433,MAI5081A1818,D6
1434,MAI5081A1819,D6
1435,MAI5081A1820,D6
1436,MAI5081A1821,D6
1437,MAI5081A1822,D6
1438,MAI5081A1823,D6
1439,MAI5081A1824,D6
1440,MAI5081A1825,D6
1441,MAI5081A1826,D6
1442,MAI5081A1827,D6
1443,MAI5081A1828,D6
1444,MAI5081A1829,D6
1445,MAI5081A1830,D6
1446,MAI5081A1831,D6
1447,MAI5081A1832,D6
1448,MAI5081A1833,D6
1449,MAI5081A1834,D6
1450,MAI5081A1835,D6
1451,MAI5081A1836,D6
1452,MAI5081A1837,D6
1453,MAI5081A1838,D6
1454,MAI5081A1839,D6
1455,MAI5081A1840,D6
1456,MAI5081A1841,D6
1457,MAI5081A1842,D6
1458,MAI5081A1843,D6
1459,MAI5081A1844,D6
1460,MAI5081A1845,D6
1461,MAI5081A1846,D6
1462,MAI5081A1847,D6
1463,MAI5081A1848,D6
1464,MAI5081A1849,D6
1465,MAI5081A1850,D6
1466,MAI5081A1851,D6
1467,MAI5081A1852,D6
1468,MAI5081A1853,D6
1469,MAI5081A1854,D6
1470,MAI5081A1855,D6
1471,MAI5081A1856,D6
1472,MAI5081A1857,D6
1473,MAI5081A1858,D6
1474,MAI5081A1859,D6
1475,MAI5081A1860,D6
1476,MAI5081A1861,D6
1477,MAI5081A1862,D6
1478,MAI5081A1863,D6
1479,MAI5081A1864,D6
1480,MAI5081A1865,D6
1481,MAI5081A1866,D6
1482,MAI5081A1867,D6
1483,MAI5081A1868,D6
1484,MAI5081A1869,D6
1485,MAI5081A1870,D6
1486,MAI5081A1871,D6
1487,MAI5081A1872,D6
1488,MAI5081A1873,D6
1489,MAI5081A1874,D6
1490,MAI5081A1875,D6
1491,MAI5081A1876,D6
1492,MAI5081A1877,D6
1493,MAI5081A1878,D6
1494,MAI5081A1879,D6
1495,MAI5081A1880,D6
1496,MAI5081A1881,D6
1497,MAI5081A1882,D6
1498,MAI5081A1883,D6
1499,MAI5081A1884,D6
1500,MAI5081A1885,D6
1501,MAI5081A1886,D6
1502,MAI5081A1887,D6
1503,MAI5081A1888,D6
1504,MAI5081A1889,D6
1505,MAI5081A1890,D6
1506,MAI5081A1891,D6
1507,MAI5081A1892,D6
1508,MAI5081A1893,D6
1509,MAI5081A1894,D6
1510,MAI5081A1895,D6
1511,MAI5081A1896,D6
1512,MAI5081A1897,D6
1513,MAI5081A1898,D6
1514,MAI5081A1899,D6
1515,MAI5081A1900,D6
1516,MAI5081A1901,D6
1517,MAI5081A1902,D6
1518,MAI5081A1903,D6
1519,MAI5081A1904,D6
1520,MAI5081A1905,D6
1521,MAI5081A1906,D6
1522,MAI5081A1907,D6
1523,MAI5081A1908,D6
1524,MAI5081A1909,D6
1525,MAI5081A1910,D6
1526,MAI5081A1911,D6
1527,MAI5081A1912,D6
1528,MAI5081A1913,D6
1529,MAI5081A1914,D6
1530,MAI5081A1915,D6
1531,MAI5081A1916,D6
1532,MAI5081A1917,D6
1533,MAI5081A1918,D6
1534,MAI5081A1919,D6
1535,MAI5081A1920,D6
1536,MAI5081A1537,D7
1537,MAI5081A1538,D7
1538,MAI5081A1539,D7
1539,MAI5081A1540,D7
1540,MAI5081A1541,D7
1541,MAI5081A1542,D7
1542,MAI5081A1543,D7
1543,MAI5081A1544,D7
1544,MAI5081A1545,D7
1545,MAI5081A1546,D7
1546,MAI5081A1547,D7
1547,MAI5081A1548,D7
1548,MAI5081A1549,D7
1549,MAI5081A1550,D7
1550,MAI5081A1551,D7
1551,MAI5081A1552,D7
1552,MAI5081A1553,D7
1553,MAI5081A1554,D7
1554,MAI5081A1555,D7
1555,MAI5081A1556,D7
1556,MAI5081A1557,D7
1557,MAI5081A1558,D7
1558,MAI5081A1559,D7
1559,MAI5081A1560,D7
1560,MAI5081A1561,D7
1561,MAI5081A1562,D7
1562,MAI5081A1563,D7
1563,MAI5081A1564,D7
1564,MAI5081A1565,D7
1565,MAI5081A1566,D7
1566,MAI5081A1567,D7
1567,MAI5081A1568,D7
1568,MAI5081A1569,D7
1569,MAI5081A1570,D7
1570,MAI5081A1571,D7
1571,MAI5081A1572,D7
1572,MAI5081A1573,D7
1573,MAI5081A1574,D7
1574,MAI5081A1575,D7
1575,MAI5081A1576,D7
1576,MAI5081A1577,D7
1577,MAI5081A1578,D7
1578,MAI5081A1579,D7
1579,MAI5081A1580,D7
1580,MAI5081A1581,D7
1581,MAI5081A1582,D7
1582,MAI5081A1583,D7
1583,MAI5081A1584,D7
1584,MAI5081A1585,D7
1585,MAI5081A1586,D7
1586,MAI5081A1587,D7
1587,MAI5081A1588,D7
1588,MAI5081A1589,D7
1589,MAI5081A1590,D7
1590,MAI5081A1591,D7
1591,MAI5081A1592,D7
1592,MAI5081A1593,D7
1593,MAI5081A1594,D7
1594,MAI5081A1595,D7
1595,MAI5081A1596,D7
1596,MAI5081A1597,D7
1597,MAI5081A1598,D7
1598,MAI5081A1599,D7
1599,MAI5081A1600,D7
1600,MAI5081A1601,D7
1601,MAI5081A1602,D7
1602,MAI5081A1603,D7
1603,MAI5081A1604,D7
1604,MAI5081A1605,D7
1605,MAI5081A1606,D7
1606,MAI5081A1607,D7
1607,MAI5081A1608,D7
1608,MAI5081A1609,D7
1609,MAI5081A1610,D7
1610,MAI5081A1611,D7
1611,MAI5081A1612,D7
1612,MAI5081A1613,D7
1613,MAI5081A1614,D7
1614,MAI5081A1615,D7
1615,MAI5081A1616,D7
1616,MAI5081A1617,D7
1617,MAI5081A1618,D7
1618,MAI5081A1619,D7
1619,MAI5081A1620,D7
1620,MAI5081A1621,D7
1621,MAI5081A1622,D7
1622,MAI5081A1623,D7
1623,MAI5081A1624,D7
1624,MAI5081A1625,D7
1625,MAI5081A1626,D7
1626,MAI5081A1627,D7
1627,MAI5081A1628,D7
1628,MAI5081A1629,D7
1629,MAI5081A1630,D7
1630,MAI5081A1631,D7
1631,MAI5081A1632,D7
1632,MAI5081A1633,D7
1633,MAI5081A1634,D7
1634,MAI5081A1635,D7
1635,MAI5081A1636,D7
1636,MAI5081A1637,D7
1637,MAI5081A1638,D7
1638,MAI5081A1639,D7
1639,MAI5081A1640,D7
1640,MAI5081A1641,D7
1641,MAI5081A1642,D7
1642,MAI5081A1643,D7
1643,MAI5081A1644,D7
1644,MAI5081A1645,D7
1645,MAI5081A1646,D7
1646,MAI5081A1647,D7
1647,MAI5081A1648,D7
1648,MAI5081A1649,D7
1649,MAI5081A1650,D7
1650,MAI5081A1651,D7
1651,MAI5081A1652,D7
1652,MAI5081A1653,D7
1653,MAI5081A1654,D7
1654,MAI5081A1655,D7
1655,MAI5081A1656,D7
1656,MAI5081A1657,D7
1657,MAI5081A1658,D7
1658,MAI5081A1659,D7
1659,MAI5081A1660,D7
1660,MAI5081A1661,D7
1661,MAI5081A1662,D7
1662,MAI5081A1663,D7
1663,MAI5081A1664,D7
1664,MAI5081A1665,D7
1665,MAI5081A1666,D7
1666,MAI5081A1667,D7
1667,MAI5081A1668,D7
1668,MAI5081A1669,D7
1669,MAI5081A1670,D7
1670,MAI5081A1671,D7
1671,MAI5081A1672,D7
1672,MAI5081A1673,D7
1673,MAI5081A1674,D7
1674,MAI5081A1675,D7
1675,MAI5081A1676,D7
1676,MAI5081A1677,D7
1677,MAI5081A1678,D7
1678,MAI5081A1679,D7
1679,MAI5081A1680,D7
1680,MAI5081A1681,D7
1681,MAI5081A1682,D7
1682,MAI5081A1683,D7
1683,MAI5081A1684,D7
1684,MAI5081A1685,D7
1685,MAI5081A1686,D7
1686,MAI5081A1687,D7
1687,MAI5081A1688,D7
1688,MAI5081A1689,D7
1689,MAI5081A1690,D7
1690,MAI5081A1691,D7
1691,MAI5081A1692,D7
1692,MAI5081A1693,D7
1693,MAI5081A1694,D7
1694,MAI5081A1695,D7
1695,MAI5081A1696,D7
1696,MAI5081A1697,D7
1697,MAI5081A1698,D7
1698,MAI5081A1699,D7
1699,MAI5081A1700,D7
1700,MAI5081A1701,D7
1701,MAI5081A1702,D7
1702,MAI5081A1703,D7
1703,MAI5081A1704,D7
1704,MAI5081A1705,D7
1705,MAI5081A1706,D7
1706,MAI5081A1707,D7
1707,MAI5081A1708,D7
1708,MAI5081A1709,D7
1709,MAI5081A1710,D7
1710,MAI5081A1711,D7
1711,MAI5081A1712,D7
1712,MAI5081A1713,D7
1713,MAI5081A1714,D7
1714,MAI5081A1715,D7
1715,MAI5081A1716,D7
1716,MAI5081A1717,D7
1717,MAI5081A1718,D7
1718,MAI5081A1719,D7
1719,MAI5081A1720,D7
1720,MAI5081A1721,D7
1721,MAI5081A1722,D7
1722,MAI5081A1723,D7
1723,MAI5081A1724,D7
1724,MAI5081A1725,D7
1725,MAI5081A1726,D7
1726,MAI5081A1727,D7
1727,MAI5081A1728,D7
1728,MAI5081A1729,D7
1729,MAI5081A1730,D7
1730,MAI5081A1731,D7
1731,MAI5081A1732,D7
1732,MAI5081A1733,D7
1733,MAI5081A1734,D7
1734,MAI5081A1735,D7
1735,MAI5081A1736,D7
1736,MAI5081A1737,D7
1737,MAI5081A1738,D7
1738,MAI5081A1739,D7
1739,MAI5081A1740,D7
1740,MAI5081A1741,D7
1741,MAI5081A1742,D7
1742,MAI5081A1743,D7
1743,MAI5081A1744,D7
1744,MAI5081A1745,D7
1745,MAI5081A1746,D7
1746,MAI5081A1747,D7
1747,MAI5081A1748,D7
1748,MAI5081A1749,D7
1749,MAI5081A1750,D7
1750,MAI5081A1751,D7
1751,MAI5081A1752,D7
1752,MAI5081A1753,D7
1753,MAI5081A1754,D7
1754,MAI5081A1755,D7
1755,MAI5081A1756,D7
1756,MAI5081A1757,D7
1757,MAI5081A1758,D7
1758,MAI5081A1759,D7
1759,MAI5081A1760,D7
1760,MAI5081A1761,D7
1761,MAI5081A1762,D7
1762,MAI5081A1763,D7
1763,MAI5081A1764,D7
1764,MAI5081A1765,D7
1765,MAI5081A1766,D7
1766,MAI5081A1767,D7
1767,MAI5081A1768,D7
1768,MAI5081A1769,D7
1769,MAI5081A1770,D7
1770,MAI5081A1771,D7
1771,MAI5081A1772,D7
1772,MAI5081A1773,D7
1773,MAI5081A1774,D7
1774,MAI5081A1775,D7
1775,MAI5081A1776,D7
1776,MAI5081A1777,D7
1777,MAI5081A1778,D7
1778,MAI5081A1779,D7
1779,MAI5081A1780,D7
1780,MAI5081A1781,D7
1781,MAI5081A1782,D7
1782,MAI5081A1783,D7
1783,MAI5081A1784,D7
1784,MAI5081A1785,D7
1785,MAI5081A1786,D7
1786,MAI5081A1787,D7
1787,MAI5081A1788,D7
1788,MAI5081A1789,D7
1789,MAI5081A1790,D7
1790,MAI5081A1791,D7
1791,MAI5081A1792,D7
1792,MAI5081A1793,D7
1793,MAI5081A1794,D7
1794,MAI5081A1795,D7
1795,MAI5081A1796,D7
1796,MAI5081A1797,D7
1797,MAI5081A1798,D7
1798,MAI5081A1799,D7
1799,MAI5081A1800,D7
1800,MAI5081A1801,D7
1801,MAI5081A1802,D7
1802,MAI5081A1803,D7
1803,MAI5081A1804,D7
1804,MAI5081A1805,D7
1805,MAI5081A1806,D7
1806,MAI5081A1807,D7
1807,MAI5081A1808,D7
1808,MAI5081A1809,D7
1809,MAI5081A1810,D7
1810,MAI5081A1811,D7
1811,MAI5081A1812,D7
1812,MAI5081A1813,D7
1813,MAI5081A1814,D7
1814,MAI5081A1815,D7
1815,MAI5081A1816,D7
1816,MAI5081A1817,D7
1817,MAI5081A1818,D7
1818,MAI5081A1819,D7
1819,MAI5081A1820,D7
1820,MAI5081A1821,D7
1821,MAI5081A1822,D7
1822,MAI5081A1823,D7
1823,MAI5081A1824,D7
1824,MAI5081A1825,D7
1825,MAI5081A1826,D7
1826,MAI5081A1827,D7
1827,MAI5081A1828,D7
1828,MAI5081A1829,D7
1829,MAI5081A1830,D7
1830,MAI5081A1831,D7
1831,MAI5081A1832,D7
1832,MAI5081A1833,D7
1833,MAI5081A1834,D7
1834,MAI5081A1835,D7
1835,MAI5081A1836,D7
1836,MAI5081A1837,D7
1837,MAI5081A1838,D7
1838,MAI5081A1839,D7
1839,MAI5081A1840,D7
1840,MAI5081A1841,D7
1841,MAI5081A1842,D7
1842,MAI5081A1843,D7
1843,MAI5081A1844,D7
1844,MAI5081A1845,D7
1845,MAI5081A1846,D7
1846,MAI5081A1847,D7
1847,MAI5081A1848,D7
1848,MAI5081A1849,D7
1849,MAI5081A1850,D7
1850,MAI5081A1851,D7
1851,MAI5081A1852,D7
1852,MAI5081A1853,D7
1853,MAI5081A1854,D7
1854,MAI5081A1855,D7
1855,MAI5081A1856,D7
1856,MAI5081A1857,D7
1857,MAI5081A1858,D7
1858,MAI5081A1859,D7
1859,MAI5081A1860,D7
1860,MAI5081A1861,D7
1861,MAI5081A1862,D7
1862,MAI5081A1863,D7
1863,MAI5081A1864,D7
1864,MAI5081A1865,D7
1865,MAI5081A1866,D7
1866,MAI5081A1867,D7
1867,MAI5081A1868,D7
1868,MAI5081A1869,D7
1869,MAI5081A1870,D7
1870,MAI5081A1871,D7
1871,MAI5081A1872,D7
1872,MAI5081A1873,D7
1873,MAI5081A1874,D7
1874,MAI5081A1875,D7
1875,MAI5081A1876,D7
1876,MAI5081A1877,D7
1877,MAI5081A1878,D7
1878,MAI5081A1879,D7
1879,MAI5081A1880,D7
1880,MAI5081A1881,D7
1881,MAI5081A1882,D7
1882,MAI5081A1883,D7
1883,MAI5081A1884,D7
1884,MAI5081A1885,D7
1885,MAI5081A1886,D7
1886,MAI5081A1887,D7
1887,MAI5081A1888,D7
1888,MAI5081A1889,D7
1889,MAI5081A1890,D7
1890,MAI5081A1891,D7
1891,MAI5081A1892,D7
1892,MAI5081A1893,D7
1893,MAI5081A1894,D7
1894,MAI5081A1895,D7
1895,MAI5081A1896,D7
1896,MAI5081A1897,D7
1897,MAI5081A1898,D7
1898,MAI5081A1899,D7
1899,MAI5081A1900,D7
1900,MAI5081A1901,D7
1901,MAI5081A1902,D7
1902,MAI5081A1903,D7
1903,MAI5081A1904,D7
1904,MAI5081A1905,D7
1905,MAI5081A1906,D7
1906,MAI5081A1907,D7
1907,MAI5081A1908,D7
1908,MAI5081A1909,D7
1909,MAI5081A1910,D7
1910,MAI5081A1911,D7
1911,MAI5081A1912,D7
1912,MAI5081A1913,D7
1913,MAI5081A1914,D7
1914,MAI5081A1915,D7
1915,MAI5081A1916,D7
1916,MAI5081A1917,D7
1917,MAI5081A1918,D7
1918,MAI5081A1919,D7
1919,MAI5081A1920,D7
1920,MAI5081A1537,D8
1921,MAI5081A1538,D8
1922,MAI5081A1539,D8
1923,MAI5081A1540,D8
1924,MAI5081A1541,D8
1925,MAI5081A1542,D8
1926,MAI5081A1543,D8
1927,MAI5081A1544,D8
1928,MAI5081A1545,D8
1929,MAI5081A1546,D8
1930,MAI5081A1547,D8
